waypoint_index,solution_index,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,cf1,cf4,cf6,cfx,is_selected
30,0,139.84027460095874,-70.25905390036984,-4.556201080197875,-118.3794711621451,26.782862584426805,-177.99177318746882,1,-2,-2,2,0
30,1,139.84027460095874,-70.25905390036984,-4.556201080197875,61.62052883785493,-26.782862584426805,2.008226812531172,1,0,0,3,0
30,2,-40.15972539904127,-44.66524641680728,6.656182994885369,151.8113242986828,57.06405133024798,77.0734381679346,-1,1,0,6,1
30,3,-40.15972539904127,-44.66524641680728,6.656182994885369,-28.18867570131721,-57.06405133024798,-102.9265618320654,-1,-1,-2,7,0
31,0,140.05290107767644,-70.31894731022581,-4.585212212313114,-118.43333492453952,26.8288099344729,-178.35899776878443,1,-2,-2,2,0
31,1,140.05290107767644,-70.31894731022581,-4.585212212313114,61.566665075460485,-26.8288099344729,1.64100223121556,1,0,0,3,0
31,2,-39.94709892232357,-44.59632147313949,6.681869044369464,151.76763696572485,57.03375927075092,76.6796369954081,-1,1,0,6,1
31,3,-39.94709892232357,-44.59632147313949,6.681869044369464,-28.23236303427516,-57.03375927075092,-103.32036300459191,-1,-1,-2,7,0
32,0,140.2632181183523,-70.378727927791,-4.6147246033153335,-118.4861094252092,26.873505379263523,-178.72526024126125,1,-2,-2,2,0
32,1,140.2632181183523,-70.378727927791,-4.6147246033153335,61.513890574790814,-26.873505379263523,1.2747397587387745,1,0,0,3,0
32,2,-39.736781881647694,-44.526916314052045,6.707231046877898,151.72518855914555,57.00400505225065,76.28722360553377,-1,1,0,6,1
32,3,-39.736781881647694,-44.526916314052045,6.707231046877898,-28.274811440854467,-57.00400505225065,-103.71277639446623,-1,-1,-2,7,0
33,0,140.47125218972133,-70.43839232047456,-4.644736506852993,-118.53780383712198,26.916963156598555,-179.09057308457707,1,-2,-2,2,0
33,1,140.47125218972133,-70.43839232047456,-4.644736506852993,61.46219616287802,-26.916963156598555,0.9094269154229417,1,0,0,3,0
